ID,ApplicationDate_ds1,AnnualIncome,EmploymentStatus,Experience_ds1,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_ds2,Age,CreditScore,EducationLevel,Experience_ds2,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore
A1507,15-02-2022,59238,Employed,25,60,0,196,2,1,0,27,1087,62132,8171,0,15-02-2022,48,595,Master,25.0,16829,Single,Own,5.55,2,Home,23,9655,22699,7,21.25,65
A1508,16-02-2022,32641,Employed,27,24,3,581,6,0,0,26,845,37941,9425,0,16-02-2022,51,614,Bachelor,27.0,18481,Married,Other,2.97,1,Home,26,1594,13222,6,19.7,48
A1509,17-02-2022,41482,Employed,16,24,1,105,5,0,1,29,332,5636,71622,0,17-02-2022,41,501,High School,16.0,15842,Married,Rent,17.0,2,Home,26,1590,77258,5,23.18,54
A1510,18-02-2022,15000,Unemployed,36,96,2,353,3,0,0,2,406,14884,33252,0,18-02-2022,57,549,Bachelor,36.0,45418,Divorced,Other,4.53,0,Home,19,1835,48136,6,24.47,66
A1511,19-02-2022,134679,Employed,6,48,2,228,3,0,0,9,3137,8108,291316,1,19-02-2022,26,588,Bachelor,6.0,7454,Married,Own,14.8,2,Other,28,2738,299424,8,22.35,36
A1512,20-02-2022,42408,Employed,15,84,2,590,2,0,0,17,4531,3269,25132,0,20-02-2022,37,644,Master,,45422,Single,Rent,35.2,0,Home,17,1031,28401,7,24.71,XX
A1513,21-02-2022,60659,Employed,9,36,3,400,1,0,0,21,7132,13155,146774,1,21-02-2022,31,593,High School,9.0,8604,Single,Rent,2.84,0,Education,28,2164,159929,6,20.03,43
A1514,22-02-2022,57262,Employed,0,72,3,440,3,0,0,21,654,6515,24970,0,22-02-2022,18,605,Bachelor,0.0,37919,Married,Rent,5.71,2,Home,27,7748,31485,5,22.98,50
A1515,23-02-2022,38210,Employed,19,48,1,380,1,0,0,6,1096,20522,108007,0,23-02-2022,39,568,Associate,19.0,36950,Married,Rent,4.76,2,Home,29,6759,128529,3,23.8,XX
A1516,24-02-2022,21059,Unemployed,13,48,3,446,7,0,0,29,1344,48460,10826,0,24-02-2022,38,412,High School,13.0,37535,Divorced,Rent,17.5,0,Auto,22,715,20027,7,34.49,56
A1517,25-02-2022,31081,Self-Employed,33,96,0,452,3,0,0,29,1812,19964,199948,0,25-02-2022,58,619,Bachelor,33.0,18080,Divorced,Mortgage,12.6,0,Education,29,444,219912,5,24.59,XX
A1518,26-02-2022,44129,Employed,24,24,1,439,3,0,0,20,1469,8151,33927,0,26-02-2022,47,551,Associate,24.0,29275,Married,Mortgage,4.28,1,Auto,30,4628,42078,0,24.5,56
A1519,27-02-2022,33656,Employed,4,48,0,464,3,0,0,24,278,22822,2048,0,27-02-2022,27,514,Bachelor,4.0,15790,Married,Own,16.5,0,Debt Consolidation,19,3057,24870,5,25.49,XX
A1520,28-02-2022,24627,Employed,41,108,2,573,4,0,0,15,2583,15728,16584,0,28-02-2022,62,515,High School,41.0,25126,Single,Rent,2.61,0,Other,19,2404,32312,5,29.65,58
A1521,01-03-2022,38728,Employed,33,72,1,308,5,0,0,4,2944,46291,33871,0,01-03-2022,54,642,Doctorate,33.0,23003,Married,Mortgage,2.92,1,Auto,20,867,80162,4,21.15,53
A1522,02-03-2022,75173,Employed,24,48,1,539,4,0,0,26,2748,9849,13868,0,02-03-2022,46,619,Master,24.0,47414,Single,Own,48.5,1,Home,20,20587,23717,9,21.77,54
A1523,03-03-2022,66124,Employed,12,48,2,844,4,0,0,22,1603,28431,15824,1,03-03-2022,37,494,High School,12.0,13893,Married,Own,3.35,1,Education,17,680,44255,6,20.95,41
A1524,04-03-2022,24493,Employed,6,36,0,467,3,0,0,26,1377,39684,7927,0,04-03-2022,28,492,Bachelor,6.0,19427,Divorced,Rent,19.2,2,Debt Consolidation,19,2715,47611,10,25.47,51
A1525,05-03-2022,20060,Employed,15,60,5,311,1,0,1,24,5341,45591,350394,0,05-03-2022,35,511,High School,,18975,Single,Mortgage,32.0,2,Education,23,2331,395985,7,28.46,54
A1526,06-03-2022,59112,Employed,30,96,1,203,3,0,0,13,2145,444971,6163,0,06-03-2022,53,591,Bachelor,30.0,8758,Single,Mortgage,3.01,0,Auto,36,11316,76290,7,24.16,XX
A1527,07-03-2022,47389,Employed,38,48,0,219,3,0,0,3,2223,35145,8423,0,07-03-2022,62,639,High School,38.0,23710,Single,Mortgage,2.97,1,Debt Consolidation,25,3922,43568,4,20.95,51
A1528,08-03-2022,42523,Employed,36,72,0,582,4,0,0,14,583,6698,46681,0,08-03-2022,58,648,Associate,36.0,32815,Single,Mortgage,20.0,0,Education,22,2462,53379,7,22.43,48
A1529,09-03-2022,82361,Unemployed,9,48,3,578,4,0,0,13,4728,44481,2736,0,09-03-2022,34,476,Doctorate,9.0,13060,Single,Rent,9.37,1,Debt Consolidation,31,693,27089,6,32.4,57
A1530,10-03-2022,42875,Employed,2,84,3,741,1,0,0,15,1672,15013,277336,0,10-03-2022,26,561,High School,2.0,31604,Single,Mortgage,12.0,1,Auto,12,15548,292349,4,31.48,50
A1531,11-03-2022,21601,Employed,21,12,2,485,8,0,0,7,1170,14972,32819,0,11-03-2022,41,577,Bachelor,21.0,18373,Married,Rent,58.9,0,Auto,21,2129,47791,1,17.82,54
A1532,12-03-2022,20235,Employed,0,24,2,424,2,0,1,27,1014,25534,28693,0,12-03-2022,18,539,High School,0.0,38336,Divorced,Rent,25.0,2,Home,21,2419,54227,4,19.5,60
A1533,13-03-2022,21168,Employed,20,36,3,314,1,0,0,2,1656,8814,34257,0,13-03-2022,43,584,Bachelor,20.0,13027,Divorced,Own,9.03,3,Auto,22,4100,43071,4,21.4,61
A1534,14-03-2022,36496,Unemployed,19,108,3,290,3,0,0,5,1665,22176,86701,0,14-03-2022,38,480,High School,19.0,28120,Single,Mortgage,2.18,1,Auto,21,4127,108877,2,34.57,54
A1535,15-03-2022,19274,Self-Employed,11,48,1,330,5,0,0,3,452,38387,32479,0,15-03-2022,34,538,Associate,11.0,23651,Single,Mortgage,16.2,3,Other,25,70414,70866,2,24.44,59
A1536,16-03-2022,15000,Employed,1,96,1,562,2,0,0,26,2854,44788,118523,0,16-03-2022,20,517,Associate,1.0,28503,Single,Own,9.39,1,Other,26,2288,163311,1,28.57,51
A1537,17-03-2022,15000,Employed,21,60,2,484,1,0,0,2,1416,28661,3015,0,17-03-2022,46,552,High School,21.0,44507,Married,Mortgage,7.4,4,Debt Consolidation,14,2081,26815,5,30.64,59
A1538,18-03-2022,166498,Employed,9,36,0,1089,2,0,0,18,1658,20866,175915,1,18-03-2022,33,546,Master,9.0,13018,Widowed,Rent,6.73,0,Other,19,6104,196781,3,22.27,36
A1539,19-03-2022,22641,Employed,1,72,0,860,3,0,0,14,2632,26750,8028,0,19-03-2022,25,579,Master,1.0,25969,Single,Rent,33.0,0,Education,13,2280,9071,8,25.87,56
A1540,20-03-2022,37167,Employed,0,12,3,464,3,0,0,13,765,29832,29080,0,20-03-2022,18,566,Master,0.0,15403,Married,Mortgage,6.05,1,Education,27,5820,58912,7,21.37,53
A1541,21-03-2022,45224,Employed,16,84,2,220,1,0,0,21,1515,21543,93507,0,21-03-2022,39,552,High School,16.0,14451,Married,Rent,2.33,1,Debt Consolidation,23,3876,115050,5,29.42,51
A1542,22-03-2022,48667,Employed,40,60,0,611,4,0,0,3,740,2541,29125,0,22-03-2022,61,627,High School,40.0,19414,Married,Rent,35.6,2,Other,21,10090,31666,5,18.64,53
A1543,23-03-2022,96720,Employed,39,60,2,449,8,1,0,18,7612,3398,10441,0,23-03-2022,59,607,Bachelor,39.0,19366,Single,Own,5.66,2,Debt Consolidation,18,2570,13839,9,26.5,59
A1544,24-03-2022,53532,Unemployed,12,72,3,423,6,0,0,8,403,26612,91456,0,24-03-2022,34,619,Doctorate,12.0,21956,Single,Mortgage,4.41,1,Other,30,1549,118068,10,24.37,54
A1545,25-03-2022,40329,Employed,8,60,0,317,7,0,0,19,1691,4497,1554,0,25-03-2022,32,539,Bachelor,8.0,22823,Single,Mortgage,10.6,1,Education,18,4360,6051,5,26.42,50
A1546,26-03-2022,55312,Employed,22,60,3,445,2,0,0,1,616,24966,64801,0,26-03-2022,45,555,Associate,22.0,43720,Single,Mortgage,11.2,0,Debt Consolidation,27,657,89767,2,22.57,57
A1547,27-03-2022,55664,Employed,3,60,1,710,2,0,0,19,2499,10088,110005,0,27-03-2022,28,609,Master,3.0,32278,Divorced,Rent,6.69,2,Education,17,3757,120093,4,27.87,50
A1548,28-03-2022,54736,Unemployed,19,24,3,923,2,0,0,9,1077,5086,34866,0,28-03-2022,43,609,High School,19.0,11036,Married,Rent,20.9,2,Debt Consolidation,23,3318,39952,9,19.32,57
A1549,29-03-2022,93147,Employed,25,24,0,526,3,0,0,10,834,39974,123964,1,29-03-2022,49,654,Master,25.0,30116,Married,Rent,3.88,0,Education,23,3118,163938,6,16.33,31
A1550,30-03-2022,48069,Employed,35,72,0,290,1,0,1,8,266,21917,251261,0,30-03-2022,54,597,Doctorate,35.0,34213,Married,Mortgage,3.44,0,Education,33,717,273178,3,23.43,58
A1551,31-03-2022,45908,Employed,16,72,0,681,3,0,0,1,3641,14168,31366,0,31-03-2022,38,641,Doctorate,16.0,27954,Single,Mortgage,12.7,3,Debt Consolidation,22,1418,45534,11,19.32,59
A1552,01-04-2022,17729,Unemployed,17,24,2,140,2,0,0,18,1353,2301,10628,0,01-04-2022,37,583,High School,17.0,25408,Married,Rent,29.5,2,Auto,25,424,12929,6,20.98,63
A1553,02-04-2022,43417,Employed,7,60,0,235,2,0,0,17,292,7705,83602,0,02-04-2022,29,551,Bachelor,7.0,28791,Married,Rent,12.0,0,Home,19,2434,91307,3,25.36,48
A1554,03-04-2022,31313,Employed,9,60,1,306,3,0,0,1,683,102853,51588,0,03-04-2022,30,530,Bachelor,9.0,16025,Single,Own,3.25,3,Home,22,3606,154441,2,27.71,53
A1555,04-04-2022,77037,Employed,15,48,0,1517,1,0,0,8,421,76226,6751,0,04-04-2022,37,486,High School,,16070,Married,Mortgage,3.32,0,Education,19,9205,47968,7,28.43,51
A1556,05-04-2022,19230,Employed,19,96,1,320,5,0,0,22,7026,36327,74903,0,05-04-2022,44,631,Bachelor,19.0,14415,Married,Mortgage,3.32,1,Home,18,988,111230,7,23.76,55
A1557,06-04-2022,43299,Employed,27,36,3,339,2,0,0,16,949,7829,55862,1,06-04-2022,50,573,Bachelor,27.0,6986,Married,Mortgage,2.33,2,Auto,22,3521,63691,3,22.66,42
A1558,07-04-2022,30944,Employed,5,48,4,258,1,0,0,6,1163,21307,11153,0,07-04-2022,30,504,Associate,5.0,16434,Divorced,Mortgage,4.8,0,Home,23,828,32460,3,26.53,54
A1559,08-04-2022,88321,Employed,38,36,3,400,3,0,0,22,2511,34489,7709,1,08-04-2022,57,596,Associate,38.0,12002,Married,Rent,5.56,1,Auto,22,7642,35360,5,19.25,40
A1560,09-04-2022,21441,Employed,13,84,1,101,3,0,0,7,710,39640,3753,0,09-04-2022,36,586,High School,13.0,16050,Married,Mortgage,3.76,2,Home,15,32036,32746,2,26.55,57
A1561,10-04-2022,61227,Unemployed,15,36,0,524,5,1,0,14,7241,14080,28780,0,10-04-2022,39,630,Doctorate,,13954,Single,Other,35.8,1,Auto,25,1325,42860,4,17.9,66
A1562,11-04-2022,45871,Employed,5,120,2,212,3,0,0,17,247,8853,117422,0,11-04-2022,31,621,Master,5.0,21628,Single,Own,4.18,3,Education,27,892,126275,2,24.7,47
A1563,12-04-2022,64382,Employed,0,36,1,1109,2,0,0,12,2212,76105,14607,0,12-04-2022,18,496,Bachelor,0.0,33091,Married,Own,22.1,1,Debt Consolidation,25,5081,90712,6,30.88,50
A1564,13-04-2022,29865,Unemployed,28,12,1,295,4,0,0,25,3036,20554,241786,0,13-04-2022,50,582,High School,28.0,16718,Married,Rent,30.2,0,Home,26,4524,262340,3,19.14,51
A1565,14-04-2022,24756,Employed,23,24,1,304,1,0,0,13,719,27429,381553,0,14-04-2022,48,627,Bachelor,23.0,41113,Married,Other,15.1,1,Auto,29,3439,408982,3,16.2,44
A1566,15-04-2022,64694,Employed,14,84,3,304,1,0,0,15,1003,6764,104436,0,15-04-2022,36,633,High School,14.0,17451,Married,Rent,21.3,0,Debt Consolidation,26,13618,111200,2,23.41,43
A1567,16-04-2022,22513,Employed,19,48,0,124,6,0,0,4,873,7977,17289,0,16-04-2022,40,522,Bachelor,19.0,8072,Single,Own,3.81,0,Debt Consolidation,26,3815,25266,2,25.22,55
A1568,17-04-2022,33458,Employed,27,96,2,731,3,0,1,28,74,7263,109212,0,17-04-2022,46,593,Bachelor,27.0,23316,Single,Mortgage,31.3,0,Debt Consolidation,14,1415,116475,6,24.04,59
A1569,18-04-2022,35733,Self-Employed,0,48,3,539,4,0,0,13,5609,133021,7817,0,18-04-2022,21,487,Master,0.0,12140,Divorced,Mortgage,39.2,0,Home,20,4190,102148,4,21.09,54
A1570,19-04-2022,55408,Employed,14,72,2,269,2,0,0,10,1200,13256,84724,0,19-04-2022,33,556,High School,14.0,29000,Divorced,Mortgage,29.1,0,Education,26,28541,97980,2,29.25,50
A1571,20-04-2022,21302,Unemployed,26,36,3,388,3,0,0,25,802,45082,75114,0,20-04-2022,49,594,High School,26.0,28519,Married,Rent,40.0,0,Debt Consolidation,14,2850,120196,4,23.09,54
A1572,21-04-2022,44145,Employed,0,96,3,598,4,0,0,23,214,47377,8228,0,21-04-2022,24,563,Master,0.0,25922,Married,Own,3.32,0,Debt Consolidation,22,5944,39288,7,31.28,55
A1573,22-04-2022,55821,Employed,23,48,0,438,2,0,0,22,947,25916,3196,0,22-04-2022,43,596,Master,23.0,33557,Married,Mortgage,49.0,1,Education,20,2914,29112,2,24.2,53
A1574,23-04-2022,23368,Employed,0,48,1,1109,2,0,0,15,779,22544,7258,0,23-04-2022,23,591,Associate,0.0,14988,Divorced,Mortgage,16.6,2,Debt Consolidation,32,2478,29802,4,17.15,51
A1575,24-04-2022,30625,Employed,21,48,0,290,3,0,0,10,534,2027,75243,0,24-04-2022,45,600,High School,21.0,17518,Divorced,Rent,8.41,2,Home,29,2324,77270,7,25.01,47
A1576,25-04-2022,68546,Employed,17,120,0,359,3,0,0,11,2077,60345,12565,1,25-04-2022,39,576,Associate,17.0,5773,Widowed,Mortgage,5.13,1,Other,18,23759,72910,3,24.11,40
A1577,26-04-2022,36101,Employed,1,24,2,324,2,0,0,5,962,65475,9330,0,26-04-2022,20,465,Bachelor,1.0,27390,Single,Own,14.0,2,Other,21,17587,18679,3,25.53,54
A1578,27-04-2022,53975,Employed,30,48,0,580,1,0,0,27,472,13630,91393,0,27-04-2022,53,671,Master,30.0,25225,Single,Rent,18.2,2,Home,21,1275,105023,5,19.22,43
A1579,28-04-2022,78580,Unemployed,9,48,3,239,2,0,0,17,181,22059,20657,1,28-04-2022,31,597,Bachelor,9.0,16496,Married,Own,30.4,0,Education,27,5830,42716,8,21.19,47
A1580,29-04-2022,40751,Employed,8,72,2,506,4,0,0,26,677,17544,47921,0,29-04-2022,30,584,High School,8.0,9688,Married,Other,9.54,2,Debt Consolidation,33,3574,65465,5,21.86,56
A1581,30-04-2022,122818,Employed,21,36,1,451,1,0,0,1,991,40685,95730,1,30-04-2022,42,494,Bachelor,21.0,11144,Single,Own,36.1,1,Debt Consolidation,24,2124,136415,2,23.97,41
A1582,01-05-2022,18038,Employed,30,36,1,257,2,0,1,28,1867,3546,16976,0,01-05-2022,53,639,High School,30.0,12417,Single,Mortgage,18.2,0,Debt Consolidation,29,773,20522,3,15.3,58
A1583,02-05-2022,32436,Employed,3,84,1,230,2,1,0,19,921,142164,298561,0,02-05-2022,27,562,High School,3.0,47961,Single,Mortgage,23.0,0,Other,32,314,440725,8,29.54,61
A1584,03-05-2022,64283,Self-Employed,13,24,1,508,4,0,0,1,1302,15499,145168,1,03-05-2022,40,549,Associate,13.0,9878,Married,Other,5.06,1,Home,23,2995,160667,1,17.44,43
A1585,04-05-2022,31491,Employed,22,48,2,406,3,0,1,27,1128,19390,10236,0,04-05-2022,45,502,High School,22.0,63678,Single,Mortgage,7.25,0,Auto,23,2165,16702,1,36.82,61
A1586,05-05-2022,54804,Employed,22,108,1,272,5,0,0,21,271,36966,1838,0,05-05-2022,48,596,Master,22.0,12675,Divorced,Mortgage,33.3,1,Other,24,6036,14251,7,26.75,XX
A1587,06-05-2022,103883,Self-Employed,19,36,2,234,3,0,1,12,905,16004,14796,1,06-05-2022,42,492,Associate,19.0,7950,Married,Rent,3.66,3,Auto,20,6262,30800,9,24.15,46
A1588,07-05-2022,27477,Self-Employed,13,48,0,665,3,0,0,28,5883,96553,168541,0,07-05-2022,35,581,Bachelor,13.0,11715,Widowed,Rent,8.25,1,Home,22,8048,265094,3,22.29,58
A1589,08-05-2022,69073,Employed,7,96,1,657,6,0,0,19,1550,2959,39822,0,08-05-2022,30,622,Bachelor,7.0,48397,Single,Other,21.6,0,Other,20,1276,42781,1,25.08,47
A1590,09-05-2022,78951,Employed,21,12,2,338,6,0,1,1,1460,240967,6993,0,09-05-2022,41,624,Doctorate,21.0,25899,Married,Mortgage,367.0,0,Debt Consolidation,21,1187,29152,5,20.75,56
A1591,10-05-2022,47430,Employed,4,12,0,579,3,0,0,9,1233,37946,78802,0,10-05-2022,27,532,Master,4.0,15729,Married,Rent,3.0,0,Home,24,1038,116748,5,19.31,XX
A1592,11-05-2022,51163,Unemployed,0,36,0,758,6,0,0,10,2323,35732,15225,0,11-05-2022,18,587,Master,0.0,17552,Married,Mortgage,3.09,0,Education,38,4622,50957,1,22.34,59
A1593,12-05-2022,25688,Employed,24,60,5,425,1,0,0,27,790,49419,67882,0,12-05-2022,45,609,Associate,24.0,26365,Single,Mortgage,2.61,2,Home,21,3868,117301,4,24.23,49
A1594,13-05-2022,64435,Employed,27,36,0,78,5,0,0,4,315,33702,8137,0,13-05-2022,50,619,High School,27.0,33529,Divorced,Mortgage,240.0,0,Debt Consolidation,20,675,9086,1,22.72,50
A1595,14-05-2022,23373,Unemployed,0,60,4,674,4,0,0,24,1449,6718,129625,0,14-05-2022,18,601,Bachelor,0.0,37256,Married,Own,36.7,0,Auto,26,2933,136343,3,24.74,50
A1596,15-05-2022,57366,Employed,2,48,0,273,7,0,0,3,1099,21053,83621,1,15-05-2022,27,596,Associate,2.0,16322,Widowed,Own,6.71,1,Education,27,3822,104674,10,17.85,45
A1597,16-05-2022,36806,Employed,25,48,1,1383,5,0,0,26,206,9614,142965,0,16-05-2022,47,602,High School,25.0,8655,Married,Rent,9.66,0,Home,16,2905,152579,6,24.31,49
A1598,17-05-2022,41748,Employed,41,36,1,644,3,0,0,19,2768,9987,116833,0,17-05-2022,64,431,High School,41.0,32203,Widowed,Rent,14.4,1,Home,21,1387,126820,3,26.0,54
A1599,18-05-2022,41210,Employed,16,72,0,386,5,0,0,15,1276,36026,211862,1,18-05-2022,40,462,Associate,16.0,15124,Single,Mortgage,798.0,3,Education,23,3633,247888,4,25.87,36
A1600,19-05-2022,76620,Employed,11,60,1,1087,5,0,0,5,294,38355,4724,0,19-05-2022,31,609,Bachelor,11.0,50148,Married,Rent,27.0,1,Home,18,5044,30308,2,20.05,51
A1601,20-05-2022,145021,Employed,14,36,2,389,3,0,1,6,16364,10043,10101,0,20-05-2022,37,508,Bachelor,14.0,44140,Divorced,Mortgage,15.9,1,Home,19,3780,20144,4,28.2,61
A1602,21-05-2022,62365,Employed,35,96,1,361,3,0,0,8,129,27345,257870,1,21-05-2022,56,611,Bachelor,35.0,12017,Single,Own,24.0,2,Auto,27,1759,285215,4,22.67,35
A1603,22-05-2022,36261,Employed,10,60,0,565,4,0,0,22,1766,89013,23343,0,22-05-2022,32,608,Associate,10.0,25397,Married,Mortgage,2.03,0,Other,25,832,112356,5,20.87,XX
A1604,23-05-2022,17960,Employed,8,96,1,152,2,0,0,29,294,41505,27821,0,23-05-2022,30,589,Associate,8.0,7716,Divorced,Rent,39.5,4,Auto,16,6533,69326,7,20.2,54
A1605,24-05-2022,100757,Unemployed,11,36,1,716,2,0,0,8,556,26686,18853,0,24-05-2022,34,602,Bachelor,11.0,33228,Married,Mortgage,16.8,1,Other,21,2045,45539,6,21.83,51
A1606,25-05-2022,66910,Self-Employed,4,36,0,226,4,0,0,25,1516,9296,13293,1,25-05-2022,28,566,Doctorate,4.0,3729,Single,Rent,17.3,1,Home,20,571,22589,4,22.3,44
A1607,26-05-2022,38350,Employed,17,36,0,737,2,0,0,9,592,42364,159887,0,26-05-2022,41,427,High School,17.0,33003,Single,Rent,17.7,1,Home,18,2120,202251,7,30.78,51
A1608,27-05-2022,59762,Employed,36,60,1,765,3,0,0,15,15172,73427,142252,0,27-05-2022,59,597,Bachelor,36.0,44397,Divorced,Mortgage,5.72,2,Home,26,851,215679,4,22.26,51
A1609,28-05-2022,78833,Employed,20,72,0,371,4,0,0,5,621,32708,4849,0,28-05-2022,43,611,Associate,20.0,10478,Married,Rent,21.6,1,Education,17,1231,9581,5,24.31,49
A1610,29-05-2022,31217,Employed,10,24,1,456,4,0,0,5,1084,8712,117883,0,29-05-2022,36,515,High School,10.0,24879,Divorced,Rent,20.1,2,Education,22,2308,126595,4,23.5,49
A1611,30-05-2022,24664,Employed,17,60,0,460,1,0,1,16,6348,21193,67187,0,30-05-2022,36,430,Associate,17.0,6777,Single,Mortgage,39.5,1,Debt Consolidation,13,18042,88380,5,25.55,55
A1612,31-05-2022,21850,Employed,0,48,4,221,5,0,1,24,2915,211330,3715,0,31-05-2022,21,603,Bachelor,0.0,20937,Married,Mortgage,18.1,1,Auto,22,7718,28006,5,21.85,54
A1613,01-06-2022,27375,Employed,28,24,2,283,2,0,0,18,3200,37378,1863,0,01-06-2022,50,644,Bachelor,28.0,14487,Divorced,Mortgage,21.3,2,Home,23,3519,33009,4,16.69,57
A1614,02-06-2022,30051,Employed,15,60,1,520,2,0,0,23,3895,27201,223726,0,02-06-2022,39,556,High School,,23590,Divorced,Own,1.69,0,Auto,13,8588,250927,8,21.63,46
A1615,03-06-2022,107007,Employed,15,48,4,491,3,0,0,6,664,59747,8804,1,03-06-2022,37,573,Bachelor,,23812,Single,Mortgage,1.45,0,Debt Consolidation,25,1583,68551,8,24.35,44
A1616,04-06-2022,43612,Employed,57,72,1,449,3,0,0,20,4455,2778,277023,0,04-06-2022,78,607,High School,57.0,20901,Married,Other,33.5,2,Other,20,1563,279801,5,22.55,46
A1617,05-06-2022,59858,Self-Employed,20,48,0,336,1,0,1,13,6769,10365,65306,0,05-06-2022,43,587,Associate,20.0,22122,Married,Mortgage,16.1,0,Auto,33,470,75671,4,23.64,56
A1618,06-06-2022,81315,Employed,5,96,1,298,2,0,0,3,111,81079,7403,0,06-06-2022,30,521,Associate,5.0,6303,Single,Rent,3.62,1,Debt Consolidation,17,1247,21302,5,29.18,XX
A1619,07-06-2022,67370,Employed,11,84,1,1159,0,0,0,2,3917,10787,248160,0,07-06-2022,34,634,Master,11.0,17033,Widowed,Rent,12.1,1,Debt Consolidation,23,2087,258947,6,23.66,48
A1620,08-06-2022,151952,Employed,32,60,4,248,2,0,0,28,451,6572,37993,1,08-06-2022,53,622,High School,32.0,8540,Married,Other,1.49,1,Home,24,2292,44565,6,18.83,35
A1621,09-06-2022,42202,Employed,11,12,3,475,1,1,0,24,1087,20790,8198,0,09-06-2022,41,604,Associate,11.0,63106,Divorced,Rent,7.0,0,Auto,27,18361,19448,7,21.56,67
A1622,10-06-2022,38847,Employed,0,60,0,638,1,0,0,6,2247,9019,65542,0,10-06-2022,22,582,Associate,0.0,21882,Divorced,Other,3.9,1,Other,16,2341,74561,3,25.87,57
A1623,11-06-2022,45064,Unemployed,27,72,3,308,3,0,0,5,2072,18844,8055,0,11-06-2022,51,652,Bachelor,27.0,18148,Married,Other,17.7,1,Education,20,2473,11730,4,19.78,49
A1624,12-06-2022,184008,Self-Employed,9,48,0,525,0,0,0,19,888,17431,3717,1,12-06-2022,31,626,Bachelor,9.0,27495,Single,Rent,15.1,1,Home,28,2603,7457,4,23.67,42
A1625,13-06-2022,99164,Unemployed,41,48,3,84,3,0,0,23,2049,14919,183224,1,13-06-2022,62,605,Bachelor,41.0,47300,Widowed,Mortgage,13.3,0,Debt Consolidation,29,1322,198143,3,21.17,40
A1626,14-06-2022,26383,Employed,30,60,0,322,3,0,0,28,409,6535,26903,0,14-06-2022,52,498,Bachelor,30.0,15991,Married,Mortgage,1.71,1,Education,22,967,33438,6,24.34,53
A1627,15-06-2022,134951,Employed,9,60,5,136,4,0,0,6,1589,53382,8585,1,15-06-2022,34,593,High School,9.0,6879,Married,Mortgage,15.7,0,Other,22,2925,61967,9,21.55,45
A1628,16-06-2022,81171,Employed,34,72,2,522,6,1,0,2,708,2252,11316,0,16-06-2022,55,475,Master,34.0,10895,Married,Other,22.0,1,Debt Consolidation,22,5524,13568,3,29.56,71
A1629,17-06-2022,54822,Unemployed,20,108,0,434,2,0,0,28,1235,37426,5694,0,17-06-2022,40,572,Associate,20.0,27052,Married,Rent,4.14,2,Auto,18,4853,43120,8,27.09,58
A1630,18-06-2022,56900,Employed,26,48,0,728,4,0,0,12,4158,182525,9211,0,18-06-2022,50,605,High School,26.0,46568,Married,Mortgage,3.94,2,Auto,31,839,125373,4,24.02,51
A1631,19-06-2022,28563,Employed,22,72,0,196,4,0,0,9,485,18191,33962,0,19-06-2022,45,598,Bachelor,22.0,35991,Married,Own,1.42,1,Debt Consolidation,20,2016,52153,10,27.16,60
A1632,20-06-2022,56115,Employed,8,36,0,803,6,0,0,13,899,74254,3563,0,20-06-2022,29,593,Bachelor,8.0,24026,Single,Own,5.69,1,Debt Consolidation,32,348,24055,5,23.52,59
A1633,21-06-2022,31987,Employed,12,36,1,333,0,1,0,14,1506,15122,3373,0,21-06-2022,32,545,High School,12.0,13356,Married,Other,265.0,1,Debt Consolidation,29,2545,18495,6,24.81,63
A1634,22-06-2022,48343,Employed,27,36,0,177,3,0,0,18,3141,21129,75189,1,22-06-2022,52,564,Doctorate,27.0,25223,Widowed,Own,4.11,0,Other,27,3636,96318,4,21.11,43
A1635,23-06-2022,80624,Employed,12,84,1,669,0,0,0,16,1883,65098,10048,0,23-06-2022,35,613,Bachelor,12.0,40120,Married,Own,3.16,2,Home,18,1399,57963,3,25.1,46
A1636,24-06-2022,40573,Employed,15,72,0,550,2,0,1,19,3260,91996,8677,0,24-06-2022,35,539,Associate,,42138,Married,Rent,1.94,0,Home,25,2458,51800,4,27.16,56
A1637,25-06-2022,40283,Employed,8,60,5,186,2,0,0,27,898,27126,69080,0,25-06-2022,28,593,Associate,8.0,26526,Divorced,Own,12.5,1,Debt Consolidation,24,7589,96206,4,24.8,54
A1638,26-06-2022,58483,Employed,23,72,0,246,5,0,0,17,4842,73667,7526,1,26-06-2022,45,618,High School,23.0,11642,Divorced,Own,14.5,0,Debt Consolidation,18,6880,34627,13,20.95,36
A1639,27-06-2022,151905,Unemployed,40,60,2,213,5,0,0,23,2466,12935,2650,1,27-06-2022,64,694,Doctorate,40.0,34902,Married,Own,5.95,1,Education,16,1041,15585,2,21.99,36
A1640,28-06-2022,96088,Employed,3,60,0,390,0,0,0,1,2661,15963,146310,0,28-06-2022,27,406,Bachelor,3.0,38498,Married,Rent,7.18,4,Other,17,3994,162273,4,30.57,51
