ID,ApplicationDate,AnnualIncome,EmploymentStatus,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,Experience,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
A6432,2019-08-11,99680,Employed,60,0,400,1,0,0,11,690,54035,91214,0,18,506,Master,32139,Single,Own,29.4,1,Auto,20,2369,145249,5,32.88,53.0,0.0,8306.67,1097.37,18.03
A6433,2019-08-12,31143,Employed,72,1,265,3,0,0,25,380,12148,35056,0,22,536,Bachelor,34603,Single,Rent,19.1,0,Other,16,3465,47204,2,28.84,51.0,0.0,2595.25,1015.26,49.33
A6434,2019-08-13,80230,Employed,48,2,266,0,0,0,2,595,13911,48710,0,23,531,Associate,25110,Married,Own,2.58,0,Home,25,4245,62621,2,28.09,53.0,1.0,6685.83,876.43,17.09
A6435,2019-08-14,116332,Self-Employed,24,1,480,4,0,0,13,228,13327,20840,1,41,638,Master,22903,Married,Mortgage,41.5,1,Debt Consolidation,18,298,34167,6,16.95,40.0,20.0,9694.33,1131.83,16.63
A6436,2019-08-15,16119,Employed,84,0,261,1,0,0,22,47,16399,62440,0,36,634,Associate,26759,Single,Rent,11.7,0,Home,25,7901,78839,6,28.17,48.0,16.0,1343.25,732.47,73.96
A6437,2019-08-16,69401,Employed,48,0,138,1,0,0,9,1594,17777,39575,0,23,542,Master,24065,Single,Rent,36.2,3,Other,18,4982,57352,10,24.79,51.0,0.0,5783.42,795.11,16.13
A6438,2019-08-17,52776,Employed,12,2,281,3,0,0,4,5101,68056,78805,0,36,610,High School,33952,Single,Mortgage,911.0,0,Home,25,3515,146861,5,23.27,49.0,14.0,4398.0,3198.51,79.12
A6439,2019-08-18,90561,Self-Employed,36,3,193,2,0,1,21,888,12528,40843,1,46,622,High School,18061,Single,Other,4.06,1,Education,24,1137,53371,2,18.43,49.0,24.0,7546.75,656.85,11.26
A6440,2019-08-19,50017,Employed,48,1,908,4,1,0,28,1225,4175,71503,0,46,647,Bachelor,16552,Divorced,Mortgage,48.0,2,Debt Consolidation,20,1775,75678,4,20.24,58.0,23.0,4168.08,505.8,33.92
A6441,2019-08-20,44083,Employed,72,1,397,2,0,0,25,277,16655,856039,1,18,556,High School,11401,Married,Rent,30.6,1,Debt Consolidation,27,6649,872694,5,26.3,34.0,0.0,3673.58,316.27,19.42
A6442,2019-08-21,52613,Unemployed,60,3,353,3,0,0,5,417,10872,26156,0,38,655,Bachelor,12501,Single,Rent,1.91,3,Auto,14,905,37028,3,18.5,50.0,20.0,4384.42,320.85,15.37
A6443,2019-08-22,71570,Employed,24,5,600,0,0,0,29,6328,9327,69023,1,23,557,Bachelor,18165,Single,Mortgage,11.0,0,Education,22,2228,78350,7,18.47,37.0,1.0,5964.17,911.0,25.33
A6444,2019-08-23,35741,Employed,60,0,677,1,0,0,12,213,38750,9970,0,50,635,Bachelor,45226,Single,Mortgage,3.23,1,Debt Consolidation,22,1226,48720,4,26.04,54.0,26.0,2978.42,1355.16,68.23
A6445,2019-08-24,133505,Employed,36,1,403,4,0,0,14,888,56104,30621,1,49,574,Master,10240,Married,Rent,2.18,1,Home,24,800,86725,3,23.27,40.0,30.0,11125.42,397.83,7.2
A6446,2019-08-25,47201,Employed,48,2,252,5,0,0,15,1218,63631,35605,0,29,590,Bachelor,24810,Single,Other,28.8,4,Debt Consolidation,21,7271,99236,2,23.79,51.0,9.0,3933.42,805.97,26.9
A6447,2019-08-26,81584,Employed,12,1,239,2,0,0,14,9769,89806,8712,1,30,563,Master,14821,Single,Rent,45.4,2,Education,18,651,10420,4,20.25,41.0,8.0,6798.67,1374.71,23.74
A6448,2019-08-27,41707,Employed,120,5,373,3,0,0,29,5765,11650,56901,0,34,581,Bachelor,15708,Single,Own,18.2,1,Debt Consolidation,24,931,68551,9,29.29,48.0,13.0,3475.58,405.88,22.41
A6449,2019-08-28,67733,Employed,60,2,632,3,0,0,18,1144,17680,42451,0,18,398,Bachelor,40978,Married,Rent,15.3,0,Other,28,9707,60131,3,32.07,49.0,0.0,5644.42,1378.35,35.62
A6450,2019-08-29,70369,Employed,36,1,456,4,0,0,17,1407,14725,1539,1,44,523,Bachelor,16681,Married,Own,2.3,0,Debt Consolidation,24,1295,16264,3,24.8,43.0,24.0,5864.08,661.47,19.06
A6451,2019-08-30,141516,Employed,36,0,267,3,0,0,29,1760,4313,88472,1,36,603,Master,12214,Single,Mortgage,1.13,0,Debt Consolidation,25,2144,92785,4,18.53,33.0,14.0,11793.0,444.82,6.04
A6452,2019-08-31,72925,Employed,72,0,550,3,0,0,7,620,50854,6552,0,51,525,High School,27941,Divorced,Mortgage,7.24,1,Education,25,18341,57406,8,30.82,59.0,29.0,6077.08,855.41,23.13
A6453,2019-09-01,29537,Unemployed,60,0,247,3,0,0,16,499,9131,21798,0,26,512,Bachelor,25782,Single,Rent,8.55,0,Home,15,1533,30929,2,25.78,62.0,2.0,2461.42,768.57,41.26
A6454,2019-09-02,28224,Employed,60,1,642,4,0,0,24,649,15831,592328,0,32,563,High School,30850,Divorced,Rent,29.7,0,Home,29,23906,608159,2,23.04,46.0,7.0,2352.0,870.39,64.3
A6455,2019-09-03,59821,Employed,48,1,294,4,0,0,3,5775,10419,333367,0,21,574,High School,22022,Married,Other,39.6,0,Education,24,3801,343786,5,22.47,47.0,0.0,4985.08,699.46,19.93
A6456,2019-09-04,32795,Employed,60,1,176,1,0,0,11,2781,6231,6611,0,27,579,Doctorate,27718,Widowed,Rent,1.72,0,Education,20,6577,12842,2,23.83,51.0,1.0,2732.92,794.66,35.52
A6457,2019-09-05,32427,Employed,96,1,333,3,0,0,24,4178,2403,14123,0,25,456,High School,27387,Single,Mortgage,1.86,2,Education,27,843,16526,3,34.01,50.0,3.0,2702.25,833.15,43.15
A6458,2019-09-06,31034,Employed,108,1,304,5,0,0,15,448,16707,8078,0,51,567,Bachelor,26513,Single,Mortgage,4.77,1,Education,30,1219,15422,9,28.93,56.0,27.0,2586.17,692.0,38.51
A6459,2019-09-07,43142,Employed,24,0,203,0,0,0,16,2502,10339,84900,1,31,557,Associate,10955,Single,Rent,34.8,0,Debt Consolidation,30,360,95239,8,19.24,39.0,5.0,3595.17,553.5,21.04
A6460,2019-09-08,67211,Employed,24,0,245,4,0,0,9,828,35309,11708,1,41,607,Master,13146,Married,Other,5.17,0,Home,28,4649,47017,5,19.54,42.0,18.0,5600.92,666.13,16.27
A6461,2019-09-09,47936,Employed,48,3,299,4,0,0,23,2165,11204,151903,1,35,554,Bachelor,14777,Married,Mortgage,37.8,3,Home,23,5796,163107,8,20.0,37.0,15.0,3994.67,449.67,18.74
A6462,2019-09-10,88370,Employed,48,3,263,8,0,0,26,696,6020,125753,0,24,532,High School,29675,Married,Rent,2.67,0,Other,27,1920,131773,10,31.04,45.0,1.0,7364.17,1086.5,18.33
A6463,2019-09-11,62258,Employed,96,1,840,2,0,1,21,440,5195,45356,0,37,578,Associate,29861,Divorced,Mortgage,21.3,1,Debt Consolidation,18,9813,50551,5,32.75,56.0,16.0,5188.17,881.42,33.18
A6464,2019-09-12,142841,Employed,36,3,333,6,0,0,4,251,8058,74826,1,47,610,High School,15020,Single,Mortgage,38.1,1,Education,24,4388,82884,7,21.34,36.0,25.0,11903.42,568.5,7.57
A6465,2019-09-13,40735,Employed,48,2,708,4,0,0,25,1574,6037,58101,0,25,551,Associate,24003,Single,Other,11.8,1,Education,23,2540,64138,6,22.29,50.0,0.0,3394.58,760.02,43.25
A6466,2019-09-14,36786,Employed,48,3,264,4,0,0,11,1699,17432,28756,0,49,616,Bachelor,31603,Married,Mortgage,1.66,0,Debt Consolidation,33,7626,46188,5,21.5,49.0,29.0,3065.5,987.13,40.81
A6467,2019-09-15,20318,Unemployed,48,0,1266,2,0,0,20,404,4975,310927,0,29,445,High School,22503,Single,Mortgage,7.03,0,Home,22,5348,315902,2,30.76,56.0,6.0,1693.17,820.22,123.21
A6468,2019-09-16,52003,Employed,12,1,341,1,0,0,12,2704,37531,94360,0,34,576,Master,34230,Single,Rent,5.04,0,Home,29,20358,131891,6,20.55,51.0,13.0,4333.58,3179.9,81.25
A6469,2019-09-17,111623,Employed,60,1,324,2,0,0,27,1490,16893,10320,1,46,604,High School,14075,Single,Rent,31.0,0,Auto,33,1195,27213,4,17.8,38.0,24.0,9301.92,355.88,7.31
A6470,2019-09-18,33855,Employed,60,0,291,5,0,0,24,443,30605,48732,0,32,585,High School,30192,Single,Mortgage,2.34,0,Home,23,4609,79337,5,25.21,59.0,8.0,2821.25,889.9,41.86
A6471,2019-09-19,74500,Employed,48,1,865,4,0,0,7,1857,8183,49924,0,40,536,High School,16514,Married,Mortgage,917.0,1,Home,17,5993,58107,5,23.6,50.0,17.0,6208.33,534.74,22.55
A6472,2019-09-20,102631,Employed,36,0,470,2,0,0,29,2965,9541,175670,1,36,570,High School,20558,Single,Rent,3.13,0,Other,20,7742,185211,4,25.4,39.0,14.0,8552.58,821.74,15.1
A6473,2019-09-21,27994,Employed,48,2,412,4,0,0,18,2982,59158,19465,0,41,559,Associate,27806,Widowed,Rent,6.93,0,Home,24,3762,78623,4,22.35,54.0,20.0,2332.83,881.35,55.44
A6474,2019-09-22,21493,Employed,48,1,248,3,0,0,26,1694,35875,71433,0,18,588,High School,53156,Divorced,Other,5.8,1,Home,21,20512,107308,2,26.68,53.0,0.0,1791.08,1812.67,115.05
A6475,2019-09-23,70949,Employed,36,3,799,2,0,0,19,3507,152301,9860,0,18,542,Doctorate,24982,Married,Own,2.64,0,Debt Consolidation,21,1593,129793,2,25.18,50.0,0.0,5912.42,995.66,30.35
A6476,2019-09-24,70287,Employed,24,4,300,2,0,0,27,5994,26083,90381,1,47,509,Doctorate,14747,Single,Rent,679.0,1,Home,23,2336,116464,4,20.04,37.0,26.0,5857.25,750.85,17.94
A6477,2019-09-25,83063,Employed,60,1,520,3,0,0,12,977,32693,9821,0,52,616,Bachelor,22959,Single,Mortgage,5.56,1,Debt Consolidation,22,13115,42514,9,24.32,55.0,26.0,6921.92,664.76,17.12
A6478,2019-09-26,69068,Employed,36,2,661,2,0,1,1,401,13232,19032,0,29,560,Bachelor,29873,Single,Own,2.67,1,Home,25,4062,32264,4,23.68,64.0,4.0,5755.67,1166.99,31.76
A6479,2019-09-27,23546,Employed,48,2,301,3,0,0,8,916,14835,164607,0,37,560,Master,20567,Married,Own,6.58,0,Home,16,1549,179442,6,26.1,51.0,12.0,1962.17,694.62,50.74
A6480,2019-09-28,69436,Employed,60,3,1409,0,0,1,15,1222,7044,28244,0,43,606,Bachelor,28766,Divorced,Rent,3.03,2,Education,28,3733,35288,6,20.37,61.0,20.0,5786.33,768.06,37.62
A6481,2019-09-29,58428,Employed,36,3,347,2,0,0,3,395,20371,5170,0,48,610,High School,12998,Married,Other,18.6,1,Debt Consolidation,20,25146,25541,6,19.41,49.0,23.0,4869.0,479.15,16.97
A6482,2019-09-30,56390,Employed,48,0,568,2,0,0,22,824,11596,15034,0,18,616,Bachelor,35774,Married,Rent,3.97,0,Home,24,5429,26630,9,22.97,55.0,0.0,4699.17,1146.02,36.48
A6483,2019-10-01,22611,Unemployed,60,1,327,3,0,0,21,256,32781,17114,0,29,546,High School,16934,Married,Own,6.96,2,Debt Consolidation,17,3608,49895,5,23.93,59.0,8.0,1884.25,486.47,43.17
A6484,2019-10-02,51065,Employed,24,0,248,1,1,0,25,1023,5925,49845,0,36,520,Associate,19471,Widowed,Mortgage,3.48,0,Home,23,1237,55770,2,21.31,66.0,12.0,4255.42,1003.5,29.41
A6485,2019-10-03,46999,Employed,108,2,204,3,0,0,8,2370,8280,29048,0,48,544,Bachelor,18907,Married,Rent,28.8,0,Home,22,1045,37328,7,27.96,51.0,25.0,3916.58,480.47,17.48
A6486,2019-10-04,97718,Employed,72,0,628,2,0,0,14,583,113055,18773,0,69,668,Bachelor,15738,Single,Mortgage,1.74,1,Auto,19,7930,131828,7,23.0,46.0,47.0,8143.17,404.83,12.68
A6487,2019-10-05,43149,Employed,36,1,703,1,0,0,21,4855,4580,448144,0,37,575,High School,41167,Married,Own,13.2,2,Home,21,1282,452724,2,24.58,46.0,19.0,3595.75,1627.66,64.82
A6488,2019-10-06,23406,Employed,24,1,317,4,0,0,24,243,10513,77473,0,23,539,High School,16699,Single,Rent,23.1,1,Auto,22,1117,87986,3,23.72,56.0,1.0,1950.5,880.56,61.4
A6489,2019-10-07,32126,Employed,36,1,137,3,0,1,7,619,6454,278928,0,44,559,Master,22926,Married,Other,5.02,0,Education,25,5805,285382,5,24.12,57.0,24.0,2677.17,900.9,38.77
A6490,2019-10-08,99572,Employed,72,2,265,5,0,0,26,530,93337,5423,0,55,515,Master,21038,Divorced,Own,524.0,0,Home,17,7233,40586,3,33.42,58.0,32.0,8297.67,680.0,11.39
A6491,2019-10-09,72492,Employed,24,2,381,3,0,1,24,278,130547,3398,1,41,517,Bachelor,22326,Married,Mortgage,15.9,2,Debt Consolidation,18,6493,66752,5,21.26,45.0,19.0,6041.0,1150.09,25.34
A6492,2019-10-10,165029,Employed,36,2,242,3,0,0,7,1446,11782,38771,1,29,629,Bachelor,27432,Married,Mortgage,21.9,1,Debt Consolidation,22,2088,50553,3,17.15,38.0,8.0,13752.42,980.07,8.89
A6493,2019-10-11,38385,Employed,84,0,621,6,0,0,7,138,4312,34850,0,51,509,Bachelor,38223,Married,Rent,16.1,0,Other,19,8414,39162,5,30.55,51.0,23.0,3198.75,1107.08,54.02
A6494,2019-10-12,26355,Employed,60,0,366,4,0,0,28,929,17895,1275,0,47,626,Associate,25491,Divorced,Mortgage,5.07,0,Debt Consolidation,27,7062,19170,7,23.02,51.0,22.0,2196.25,718.9,49.4
A6495,2019-10-13,33977,Employed,96,0,254,5,0,1,25,806,84843,65337,0,27,578,High School,17953,Married,Rent,46.6,0,Home,27,2825,150180,8,28.58,60.0,2.0,2831.42,477.42,25.83
A6496,2019-10-14,28304,Employed,120,3,353,1,0,0,3,2829,6102,66757,0,44,566,Associate,16616,Divorced,Rent,12.4,0,Debt Consolidation,25,1581,72859,8,31.13,56.0,17.0,2358.67,451.96,34.13
A6497,2019-10-15,47096,Employed,36,1,953,5,0,0,25,272,51146,97812,0,51,566,Doctorate,44740,Married,Mortgage,3.86,0,Auto,27,5445,148958,3,25.03,49.0,27.0,3924.67,1779.56,69.63
A6498,2019-10-16,80415,Self-Employed,72,3,243,2,0,0,15,2623,22313,60289,1,54,654,Master,3771,Married,Mortgage,2.8,0,Home,29,1619,82602,9,23.01,38.0,33.0,6701.25,97.02,5.07
A6499,2019-10-17,84273,Employed,72,3,226,4,0,0,21,3567,117740,3991,1,39,591,Associate,14397,Married,Other,2.78,2,Debt Consolidation,26,6797,121731,0,22.94,39.0,18.0,7022.75,369.82,8.48
A6500,2019-10-18,44134,Employed,12,4,208,4,0,0,29,1947,22419,22232,1,35,577,High School,4578,Married,Mortgage,943.0,2,Auto,29,2499,44651,3,18.81,46.0,11.0,3677.83,421.48,17.12
A6501,2019-10-19,94947,Employed,36,0,254,4,0,0,4,588,7078,61362,0,54,646,Master,35181,Single,Mortgage,5.65,1,Debt Consolidation,23,18373,68440,5,18.84,46.0,36.0,7912.25,1286.75,19.47
A6502,2019-10-20,76541,Employed,36,1,278,3,0,0,8,169,74316,9884,0,25,512,Bachelor,31218,Single,Mortgage,31.6,0,Education,30,2720,38203,3,25.07,51.0,3.0,6378.42,1242.38,23.84
A6503,2019-10-21,35413,Employed,96,1,207,2,0,0,1,379,79289,84482,0,45,611,Associate,69464,Divorced,Mortgage,3.72,2,Debt Consolidation,32,5124,163771,7,31.7,51.0,27.0,2951.08,1998.55,74.74
A6504,2019-10-22,101222,Self-Employed,60,0,270,4,0,0,4,1868,51117,43265,1,23,530,High School,18597,Divorced,Mortgage,5.61,0,Debt Consolidation,24,3665,94382,4,20.68,44.0,0.0,8435.17,499.77,9.13
A6505,2019-10-23,300000,Employed,36,1,308,4,0,0,14,176,11596,129889,1,52,609,Bachelor,8499,Single,Own,27.8,0,Other,22,2742,141485,6,18.18,32.0,28.0,25000.0,308.03,2.46
A6506,2019-10-24,28254,Employed,36,5,318,2,0,0,3,962,22341,36976,0,36,570,Associate,26290,Widowed,Rent,29.4,1,Debt Consolidation,24,674,59317,4,23.8,59.0,13.0,2354.5,1028.67,57.2
A6507,2019-10-25,124954,Employed,48,0,369,1,0,1,13,3184,50172,9144,1,55,660,Bachelor,12558,Married,Rent,25.5,4,Debt Consolidation,22,5535,59316,4,17.77,38.0,31.0,10412.83,367.38,7.07
A6508,2019-10-26,102749,Employed,108,2,242,3,0,0,1,3709,6785,44931,1,45,593,Bachelor,13010,Married,Own,1.7,1,Auto,33,1702,51716,6,24.91,43.0,19.0,8562.42,303.01,6.37
A6509,2019-10-27,67066,Employed,48,0,333,2,0,0,5,298,20405,23815,0,25,483,Bachelor,12928,Married,Own,9.34,2,Home,18,1400,44220,5,29.26,55.0,3.0,5588.83,459.94,14.19
A6510,2019-10-28,108713,Employed,96,1,463,3,0,0,28,5414,37311,51349,1,57,496,Bachelor,24989,Single,Mortgage,2.46,0,Home,27,1093,88660,5,26.9,44.0,29.0,9059.42,635.87,12.13
A6511,2019-10-29,65582,Employed,60,2,178,2,0,0,1,785,76889,122722,0,58,652,Bachelor,32442,Divorced,Mortgage,4.62,2,Home,27,896,199611,5,21.03,49.0,35.0,5465.17,878.21,19.33
A6512,2019-10-30,71559,Employed,48,3,828,1,0,0,15,787,42759,4137,0,50,629,High School,14656,Divorced,Rent,28.8,2,Education,17,6836,46896,5,20.14,51.0,26.0,5963.25,447.08,21.38
A6513,2019-10-31,55873,Employed,36,0,524,4,0,0,10,1152,45855,7078,0,30,541,Bachelor,21741,Widowed,Rent,23.5,0,Debt Consolidation,24,3384,26585,7,24.96,56.0,9.0,4656.08,863.96,29.81
A6514,2019-11-01,44306,Employed,24,3,174,1,0,0,1,406,14873,48437,0,36,532,High School,19974,Married,Rent,4.28,1,Other,24,14781,63310,7,21.67,56.0,10.0,3692.17,1032.96,32.69
A6515,2019-11-02,69439,Self-Employed,60,1,283,0,0,0,14,338,5488,33450,0,41,574,Associate,29234,Married,Own,28.0,0,Debt Consolidation,22,14917,38938,1,24.76,55.0,16.0,5786.58,853.95,19.65
A6516,2019-11-03,54517,Employed,36,1,622,2,0,0,19,1743,84852,266975,1,31,454,Bachelor,12662,Married,Mortgage,2.98,0,Home,19,3160,351827,5,27.57,40.0,6.0,4543.08,520.81,25.15
A6517,2019-11-04,30212,Employed,24,1,636,0,0,0,19,3632,18614,92025,0,60,618,Bachelor,14367,Widowed,Mortgage,197.0,1,Home,28,6039,110639,5,18.42,51.0,37.0,2517.67,720.18,53.87
A6518,2019-11-05,66864,Employed,36,4,642,1,0,0,16,1240,135626,1294,1,41,603,Bachelor,12287,Married,Mortgage,6.28,0,Home,32,766,19415,4,19.65,40.0,21.0,5572.0,454.44,19.68
A6519,2019-11-06,42480,Employed,96,1,415,3,0,0,15,689,17031,95323,0,18,606,Bachelor,10236,Married,Rent,2.76,1,Debt Consolidation,26,23743,112354,7,26.28,46.0,0.0,3540.0,256.18,18.96
A6520,2019-11-07,37040,Employed,36,3,155,4,0,0,10,272,49090,7711,0,44,568,High School,32920,Divorced,Rent,17.1,0,Debt Consolidation,27,9060,32515,4,22.44,54.0,25.0,3086.67,1264.74,46.0
A6521,2019-11-08,84984,Employed,60,1,233,1,0,0,9,918,38262,1004,0,35,462,Associate,50383,Married,Rent,28.2,1,Auto,33,8038,16025,5,27.3,54.0,13.0,7082.0,1547.51,25.14
A6522,2019-11-09,28892,Employed,48,2,211,4,0,0,10,3357,18365,85522,0,39,632,High School,26048,Single,Rent,13.2,1,Home,21,1109,103887,7,19.18,48.0,16.0,2407.67,781.31,41.21
A6523,2019-11-10,38932,Employed,12,2,692,5,0,0,10,938,28506,51178,0,35,539,Associate,27280,Single,Mortgage,56.4,0,Other,28,6066,79684,5,22.48,51.0,8.0,3244.33,2559.56,100.22
A6524,2019-11-11,32389,Employed,60,1,770,1,0,1,13,651,43249,84834,0,49,619,Bachelor,13839,Divorced,Other,33.2,0,Debt Consolidation,40,12271,128083,7,21.02,58.0,26.0,2699.08,374.55,42.41
A6525,2019-11-12,36277,Employed,108,0,295,3,0,0,13,650,193439,3020,0,53,530,High School,15197,Single,Other,3.52,0,Auto,24,5026,46866,2,25.78,55.0,30.0,3023.08,363.04,21.77
A6526,2019-11-13,218116,Employed,72,0,650,1,0,0,4,247,20017,70937,1,43,587,Bachelor,25017,Married,Own,6.82,2,Debt Consolidation,20,3337,90954,9,22.53,38.0,21.0,18176.33,636.47,7.08
A6527,2019-11-14,33774,Employed,24,1,236,1,0,0,25,191,34374,1819,0,35,491,Master,67194,Married,Other,1.8,1,Other,20,541,29991,5,29.9,50.0,15.0,2814.5,3753.55,141.75
A6528,2019-11-15,41840,Employed,84,2,732,2,0,0,10,1037,5840,33895,0,39,520,Bachelor,17052,Single,Other,7.23,0,Auto,28,3082,39735,3,32.35,55.0,16.0,3486.67,514.8,35.76
A6529,2019-11-16,112359,Unemployed,48,2,311,3,1,0,21,137,17807,82210,1,40,587,Bachelor,16731,Married,Mortgage,5.85,0,Home,25,1303,100017,3,22.7,50.0,17.0,9363.25,533.51,9.02
A6530,2019-11-17,69149,Self-Employed,72,1,465,1,0,0,24,1735,5159,129205,1,30,578,Master,16981,Divorced,Other,13.1,1,Auto,28,620,134364,5,21.01,38.0,9.0,5762.42,416.75,15.3
A6531,2019-11-18,43543,Employed,84,1,471,3,0,0,16,887,30666,3642,0,46,570,Associate,23110,Single,Rent,3.89,1,Auto,31,7813,34308,5,27.98,59.0,26.0,3628.58,629.69,30.33
A6532,2019-11-19,37336,Employed,60,0,292,2,0,0,26,2438,19754,97659,0,45,617,Bachelor,25744,Single,Own,59.0,1,Education,31,6665,117413,3,22.21,53.0,23.0,3111.33,714.1,32.34
A6533,2019-11-20,68002,Employed,36,0,476,6,0,0,9,2334,5402,20942,0,58,601,High School,34158,Married,Rent,2.96,1,Auto,18,882,26344,4,21.78,50.0,35.0,5666.83,1300.63,31.35
A6534,2019-11-21,36640,Employed,48,2,254,5,0,0,27,916,277592,2477,0,55,580,High School,26461,Married,Own,785.0,2,Debt Consolidation,26,2043,10583,4,26.85,54.0,33.0,3053.33,904.89,37.96
A6535,2019-11-22,163693,Employed,48,1,396,1,0,0,7,492,5876,101034,1,31,588,Associate,17629,Married,Own,10.3,0,Auto,23,4476,106910,5,22.48,35.0,11.0,13641.08,560.02,7.01
A6536,2019-11-23,30733,Employed,24,5,445,2,0,0,3,589,29180,131529,0,49,541,High School,23810,Married,Own,47.5,1,Debt Consolidation,35,1251,160709,4,21.31,49.0,26.0,2561.08,1227.12,65.29
A6537,2019-11-24,138416,Employed,84,1,155,2,0,0,16,986,25614,1768,0,28,526,Bachelor,19488,Married,Own,18.0,1,Debt Consolidation,23,4800,15036,3,30.09,55.0,4.0,11534.67,558.4,6.18
A6538,2019-11-25,82284,Employed,60,3,480,4,0,0,2,604,6200,37651,0,48,566,High School,27351,Married,Mortgage,2.35,0,Auto,21,1989,43851,1,27.71,53.0,25.0,6857.0,846.82,19.35
A6539,2019-11-26,103741,Employed,36,1,290,4,0,0,20,407,5951,411565,1,33,627,Doctorate,23562,Divorced,Own,11.8,1,Debt Consolidation,18,3436,417516,2,20.94,36.0,12.0,8645.08,886.97,13.61
A6540,2019-11-27,47512,Employed,36,0,312,3,0,1,14,299,45832,59716,0,27,539,Master,17735,Married,Mortgage,10.4,0,Debt Consolidation,31,7829,105548,5,25.09,54.0,3.0,3959.33,705.98,25.71
A6541,2019-11-28,46161,Self-Employed,24,0,633,4,0,0,26,1562,35805,18904,0,43,654,Doctorate,47939,Single,Mortgage,2.79,3,Debt Consolidation,27,956,54709,6,23.06,48.0,21.0,3846.75,2512.15,81.76
A6542,2019-11-29,41378,Unemployed,84,1,373,3,0,0,1,690,8992,48630,0,18,531,Master,17909,Married,Rent,2.65,1,Education,26,1479,57622,5,28.65,66.0,0.0,3448.17,495.92,25.2
A6543,2019-11-30,98911,Employed,60,0,438,1,0,1,18,1121,8038,2879,0,18,470,Doctorate,32443,Widowed,Rent,2.76,1,Auto,30,2130,10917,9,29.79,63.0,0.0,8242.58,1045.46,18.0
A6544,2019-12-01,53318,Employed,48,0,285,3,0,0,14,2262,7479,30293,0,37,498,Associate,37807,Married,Mortgage,38.0,2,Debt Consolidation,23,6728,37772,5,28.48,50.0,14.0,4443.17,1328.06,36.3
A6545,2019-12-02,15696,Employed,48,1,752,2,0,1,20,6346,12470,295591,0,40,593,Associate,20435,Married,Mortgage,49.1,1,Auto,21,774,308061,6,24.27,55.0,18.0,1308.0,669.27,108.66
A6546,2019-12-03,18711,Self-Employed,36,3,766,3,0,0,20,2094,49847,88413,0,35,591,High School,17495,Widowed,Rent,23.3,1,Home,22,8517,138260,5,24.83,59.0,16.0,1559.25,694.03,93.64
A6547,2019-12-04,47605,Employed,72,0,511,1,0,0,9,667,8003,128656,0,21,396,Bachelor,12524,Divorced,Own,4.04,0,Auto,31,2368,136659,5,30.53,55.0,0.0,3967.08,381.06,22.49
A6548,2019-12-05,60735,Employed,48,3,243,6,0,0,26,2009,94283,12660,0,30,523,Bachelor,33400,Widowed,Mortgage,4.85,1,Home,23,3413,106943,3,25.3,53.0,3.0,5061.25,1113.04,26.79
A6549,2019-12-06,42971,Employed,48,3,881,5,0,0,27,2783,8275,56796,0,44,587,Associate,45033,Single,Mortgage,4.13,0,Home,21,664,65071,4,26.79,56.0,25.0,3580.92,1538.47,67.57
A6550,2019-12-07,29240,Employed,24,2,489,0,0,0,28,2620,63757,1700,0,46,554,High School,25013,Married,Rent,40.5,3,Auto,24,2213,25680,4,18.49,53.0,24.0,2436.67,1254.68,71.56
A6551,2019-12-08,27144,Employed,60,2,221,5,0,0,12,437,22103,51564,0,39,579,Bachelor,36436,Single,Rent,2.94,1,Other,17,3685,73667,7,23.39,50.0,17.0,2262.0,1035.33,55.54
A6552,2019-12-09,64385,Employed,12,0,244,1,0,0,23,11255,150327,1631,0,53,588,High School,32409,Married,Rent,5.57,0,Debt Consolidation,26,3651,103713,6,19.58,55.0,30.0,5365.42,2995.68,60.38
A6553,2019-12-10,68026,Employed,48,1,177,4,0,0,5,3746,15474,85166,1,44,628,Bachelor,10049,Married,Mortgage,1.59,0,Other,22,8197,100640,3,18.7,36.0,24.0,5668.83,298.88,8.39
A6554,2019-12-11,125150,Employed,72,3,278,2,0,0,14,6529,6820,161827,1,31,497,Associate,17749,Married,Other,36.7,0,Home,29,2194,168647,6,25.18,41.0,8.0,10429.17,480.07,7.27
A6555,2019-12-12,24395,Employed,24,0,298,3,0,0,16,2922,20971,5415,0,36,511,Master,18205,Single,Rent,2.15,0,Auto,24,5449,26386,7,25.89,54.0,17.0,2032.92,979.78,62.85
A6556,2019-12-13,75077,Employed,36,2,985,2,0,0,22,369,22477,41179,0,23,587,Master,25660,Married,Own,4.73,1,Home,26,1041,63656,4,23.14,51.0,0.0,6256.42,995.16,31.65
A6557,2019-12-14,53349,Employed,60,3,415,7,0,0,14,2126,132987,2799,0,38,588,High School,17650,Divorced,Own,3.34,0,Home,29,8652,82340,7,21.56,54.0,17.0,4445.75,483.07,20.2
